movieId,sinopsis,rating
5590,Goldie returns from five years at the state pen and winds up king of the pimping game. Trouble comes in the form of two corrupt white cops and a crime lord who wants him to return to the small time.,65
5591,"Dodger, a criminal monkey, belongs to a crooked street performer but escapes his life of crime only to end up in the arms of Eva, an innocent little girl whose mother has no idea that her daughter is harboring a fugitive.",57
5601,"Jody convinces his parents to allow him to adopt a young deer, but what will happen if the deer misbehaves?",66
5602,Five oddball criminals planning a bank robbery rent rooms on a cul-de-sac from an octogenarian widow under the pretext that they are classical musicians.,72
5602,Five oddball criminals planning a bank robbery rent rooms on a cul-de-sac from an octogenarian widow under the pretext that they are classical musicians.,72
5603,A meek bank clerk who oversees the shipments of bullion joins with an eccentric neighbor to steal gold bars and smuggle them out of the country.,72
5604,"The unassuming, nebbishy inventor Sidney Stratton creates a miraculous fabric that will never be dirty or worn out. Clearly he can make a fortune selling clothes made of the material, but may cause a crisis in the process. After all, once someone buys one of his suits they won't ever have to fix them or buy another one, and the clothing industry will collapse overnight. Nevertheless, Sidney is determined to put his invention on the market, forcing the clothing factory bigwigs to resort to more desperate measures...",69
5607,"At age 42, Rafael Belvedere is having a crisis. He lives in the shadow of his father, he feels guilty about rarely visiting his aging mother, his ex-wife says he doesn't spend enough time with their daughter and he has yet to make a commitment to his girlfriend. At his lowest point, a minor heart attack reunites him with Juan Carlos, a childhood friend, who helps Rafael to reconstruct his past.",75
5608,Das Experiment is a shocking psycho thriller about the potential for brutality that humans hide. Even more shocking is the fact that it’s based on an actual occurrence — a 1971 psychological experiment at Stanford University that was aborted prematurely when the experimenters lost control.,74
5609,"Jonathan Ecks, an FBI agent, realizes that he must join with his lifelong enemy, Agent Sever, a rogue DIA agent with whom he is in mortal combat, in order to defeat a common enemy. That enemy has developed a ""micro-device"" that can be injected into victims in order to kill them at will.",44
5610,"In the late '60s, the self-proclaimed belles of the rock 'n' roll ball, rocked the worlds of every music legend whose pants they could take off -- and they have the pictures to prove it. But it's been more than two decades since the Banger Sisters earned their nickname -- or even laid eyes on each other. Their reunion is the collision of two women's worlds; one who's living in the past, and one who's hiding from it. Together they learn to live in the moment.",57
5611,"The story, set in 1885, follows a British officer (Heath Ledger) who resigns his post when he learns of his regiment's plan to ship out to the Sudan for the conflict with the Mahdi. His friends and fiancée send him four white feathers which symbolize cowardice. To redeem his honor he disguises himself as an Arab and secretly saves the lives of those who branded him a coward.",66
5612,"When their daughter is kidnapped by experienced nappers, the Jennings turn the tables on this seemingly foolproof plan.",62
5613,"Eight women gather to celebrate Christmas in a snowbound cottage, only to find the family patriarch dead with a knife in his back. Trapped in the house, every woman becomes a suspect, each having her own motive and secret.",70
5615,A Jewish strongman performs in Berlin as the blond Aryan hero Siegfried.,60
5618,"A young girl, Chihiro, becomes trapped in a strange new world of spirits. When her parents undergo a mysterious transformation, she must call upon the courage she never knew she had to free her family.",85
5619,"This riveting documentary depicts former Secretary of State Henry Kissinger as a warmonger responsible for military cover-ups in Vietnam, Cambodia and East Timor, as well as the assassination of a Chilean leader in 1970. Based on a book by journalist Christopher Hitchens, the film includes interviews with historians, political analysts and such journalists as New York Times writer William Safire, a former Nixon speechwriter.",72
5621,"Cabbie-turned-chauffeur Jimmy Tong learns there is really only one rule when you work for playboy millionaire Clark Devlin : Never touch Devlin's prized tuxedo. But when Devlin is temporarily put out of commission in an explosive accident, Jimmy puts on the tux and soon discovers that this extraordinary suit may be more black belt than black tie. Paired with a partner as inexperienced as he is, Jimmy becomes an unwitting secret agent.",57
5628,"Hubert is a French policeman with very sharp methods. After being forced to take 2 months off by his boss, who doesn't share his view on working methods, he goes back to Japan, where he used to work 19 years ago, to settle the probate of his girlfriend who left him shortly after marriage without a trace.",66
5629,"Get ready as Bob the Tomato, Larry the Cucumber and the rest of the Veggies set sail on a whale of an adventure in Big Idea's first full-length, 3-D animated feature film. This is the story of Jonah and the Whale as you've never seen it before - a story where we learn that one of the best gifts you can give - or get - is a second chance.",63
5630,"Former FBI Agent Will Graham, who was once almost killed by the savage Hannibal 'The Cannibal' Lecter, now has no choice but to face him again, as it seems Lecter is the only one who can help Graham track down a new serial killer.",70
5632,The dramatised story of the Irish civil rights protest march on January 30 1972 which ended in a massacre by British troops.,74
5633,"A woman takes the law into her own hands after police ignore her pleas to arrest the man responsible for her husband's death, and finds herself not only under arrest for murder but falling in love with an officer.",65
5635,A failed novelist's inability to pay the bills strains relations with his wife and leads him to work at an escort service where he becomes entwined with a wealthy woman whose husband is a successful writer.,56
5636,"Five hapless inner-city low-lifes attempt to burgle a pawnbroker's safe, but end up being plagued by bad luck.",62
5637,Two freethinking teenagers - a boy and a girl - confront with authoritarian teachers in their boarding schools. The other students treat this differently.,69
5638,"Journalists Ichiro Sakai and Junko cover the wreckage of a typhoon when an enormous egg is found and claimed by greedy entrepreneurs. Mothra's fairies arrive and are aided by the journalists in a plea for its return. As their requests are denied, Godzilla arises near Nagoya and the people of Infant Island must decide if they are willing to answer Japan's own pleas for help.",71
5640,"During an assignment, foreign correspondent Steve Martin spends a layover in Tokyo and is caught amid the rampage of an unstoppable prehistoric monster the Japanese call 'Godzilla'. The only hope for both Japan and the world lies on a secret weapon, which may prove more destructive than the monster itself.",66
5643,An exploration of technologically developing nations and the effect the transition to Western-style modernization has had on them.,73
5644,"The story of the life and career of the baseball hall of famer, Lou Gehrig.",74
5646,"Set in Baroque France, a scheming widow and her lover make a bet regarding the corruption of a recently married woman. The lover, Valmont, bets that he can seduce her, even though she is an honorable woman. If he wins, he can have his lover to do as he will. However, in the process of seducing the married woman, Valmont falls in love. Based on the same novel as ""Dangerous Liaisons.""",67
5649,"After Jonathan Harker attacks Dracula at his castle, the vampire travels to a nearby city, where he preys on the family of Harker's fiancée. The only one who may be able to protect them is Dr. van Helsing, Harker's friend and fellow-student of vampires, who is determined to destroy Dracula, whatever the cost.",73
5650,"Something is rotten at the Elsinore Brewery. Bob and Doug McKenzie (as seen on SCTV) help the orphan Pam regain the brewery founded by her recently-deceased father. But to do so, they must confront the suspicious Brewmeister Smith and two teams of vicious hockey players.",62
5651,Milquetoast Henry Limpet experiences his fondest wish and is transformed into a fish. As a talking fish he assists the US Navy in hunting German submarines during World War II.,61
5657,"A hippie radical, Huey Walker has been a fugitive for decades, accused of a crime that he may not have committed. Finally apprehended, Walker is escorted to trial by uptight 20-something FBI agent John Buckner. While the two seem to be polar opposites, it turns out that Buckner may have more in common with Walker than is initially apparent, a point that is driven home when the pair faces off against a sinister small-town sheriff.",66
5663,"In the dark silence of the sea during World War II, the submarine USS Tiger Shark prowls on what should be a routine rescue mission. But for the shell-shocked crew, trapped together in the sub's narrow corridors and constricted spaces, this is about to become a journey into the sensory delusions, mental deceptions and runaway fears that lurk just below the surface of the ocean.",61
5664,"Friends since childhood, a magazine editor and a hip-hop record executive stumble into romantic territory.",67
5665,Four sons of well-known New York mobsters must retrieve a bag of cash from a small Montana town ruled by a corrupt sheriff.,59
5666,"The incredibly spoiled and overprivileged students of Camden College are a backdrop for an unusual love triangle between a drug dealer, a virgin and a bisexual classmate.",62
5668,A teenager journeys through a series of foster homes after her mother goes to prison for committing a crime of passion.,71
5669,"This is not a film about gun control. It is a film about the fearful heart and soul of the United States, and the 280 million Americans lucky enough to have the right to a constitutionally protected Uzi. From a look at the Columbine High School security camera tapes to the home of Oscar-winning NRA President Charlton Heston, from a young man who makes homemade napalm with The Anarchist's Cookbook to the murder of a six-year-old girl by another six-year-old. Bowling for Columbine is a journey through the US, through our past, hoping to discover why our pursuit of happiness is so riddled with violence.",75
5670,"A look at the work of two stand-up comics, Jerry Seinfeld and a lesser-known newcomer, detailing the effort and frustration behind putting together a successful act and career while living a life on the road.",67
5672,"40 years ago, a Celebi was being attacked by a Pokemon Hunter. Luckily, a young boy named Yukinari saved Celebi. Using its Time Traveling power, Celebi transported itself and Yukinari 40 years into the future. There, Satoshi, Kasumi, and Takeshi assist Yukinari to the healing lake in the forest so they can heal the wounded Celebi. Unfortunately an evil Team Rocket member, Vicious, tries to capture Celebi using his technology. As Satoshi and Co. try to get away from Vicious, they also run into Musashi, Kojiro, and Nyarth, who also want to capture Celebi. Soon it becomes a race against time to get Celebi and Yukinari back to the forest before Celebi is caught and is used to destroy the forest and themselves.",64
5673,A socially awkward and volatile small business owner meets the love of his life after being threatened by a gang of scammers.,71
5675,"Stranded and alone on a desert island during a cruise, a spoiled rich woman and a deckhand fall in love and make a date to reunite after their rescue.",49
5678,An American master chemist plans to score big on a once in a lifetime drug deal. All does not go as planned and he is soon entangled in a web of deceit.,61
5680,"A successful TV star during the 1960s, former ""Hogan's Heroes"" actor Bob Crane projects a wholesome family-man image, but this front masks his persona as a sex addict who records and photographs his many encounters with women, often with the help of his seedy friend, John Henry Carpenter. This biographical drama reveals how Crane's double life takes its toll on him and his family, and ultimately contributes to his death.",64
5682,"A Nazi doctor—along with the Sonderkomando, Jews who are forced to work in the crematoria of Auschwitz against their fellow Jews—find themselves in a moral grey zone.",66
5684,A visual montage portrait of our contemporary world dominated by globalized technology and violence.,62
5685,"Freshly graduated from high school, Ana receives a full scholarship to Columbia University. Her very traditional, old-world parents feel that now is the time for Ana to help provide for the family, not the time for college.",61
5688,"Tully Jr. and Earl live on their father's Nebraska ranch, proud and independent to a fault. While the shy, reclusive Earl spends his free time watching movies, the cockier Tully works his way through a succession of short-term affairs and an off-again, on-again relationship with April, a stripper in town. When their childhood friend Ella returns to town to start a veterinary practice, however, Tully falls for her — although the townsfolk have their doubts that he could ever commit to one woman.",61
5689,"In the year 1935, a teen named Billy Bathgate finds first love while becoming the protégé of fledgling gangster Dutch Schultz.",57
5693,Tony spends his Saturdays at a disco where his stylish moves raise his popularity among the patrons. But his life outside the disco is not easy and things change when he gets attracted to Stephanie.,67
5694,It's five years later and Tony Manero's Saturday Night Fever is still burning. Now he's strutting toward his biggest challenger yet - making it as a dancer on the Broadway stage.,58
5699,A renowned former army scout is hired by ranchers to hunt down rustlers but finds himself on trial for the murder of a boy when he carries out his job too well. Tom Horn finds that the simple skills he knows are of no help in dealing with the ambitions of ranchers and corrupt officials as progress marches over him and the old west.,66
5700,"Low-budget superhero flick about a young man given a mystical medallion by a South American shaman, in order to become a puma- empowered champion like his father before him. In trying to locate the young man initially, the shaman has the nasty habit of pushing candidates out windows to test them.",26
5704,An alien creature stalks human prey.,54
5706,A two-bit promoter tries to take a women's wrestling team to the top.,64
5707,"Megan Carter is a reporter duped into running an untrue story on Michael Gallagher, a suspected racketeer. He has an alibi for the time his crime was allegedly committed—but it involves an innocent party. When he tells Carter the truth and the newspaper runs it, tragedy follows, forcing Carter to face up to the responsibilities of her job when she is confronted by Gallagher.",67
5710,"Bud Spencer plays Banana Joe, a brawny yet friendly man who lives in a small rainforest village called Amantido with a huge number of his own children and regularly delivers bananas to a South American river port (hence his name). One day, the henchmen of a local gangster boss named Torsillo come ashore in Amantido to initiate the construction a banana processing plant. Of course, Joe (in typical direct-approach manner) evicts the goons, who promptly return to their boss. Torsillo finds out that Joe is trading bananas without a license and decides to exploit it. Upon his next delivery, Joe is apprehended by the police and given the choice of either acquiring a legal license or getting his boat taken away and himself arrested for illegal shipment. Joe travels to the nearest city, which to him is a new world, as he grew up in the rainforest.",67
5712,"Jack Terry is a master sound recordist who works on grade-B horror movies. Late one evening, he is recording sounds for use in his movies when he hears something unexpected through his sound equipment and records it. Curiosity gets the better of him when the media become involved, and he begins to unravel the pieces of a nefarious conspiracy. As he struggles to survive against his shadowy enemies and expose the truth, he does not know whom he can trust.",73
5723,A hard-nosed Chicago journalist has an unlikely love affair with an eagle researcher.,60
5733,"Daryll Deever is a janitor in an office building in New York, and a big fan of TV news reporter, Tony Sokolow. When a rich man is murdered in Daryll's building, Tony comes to cover the story and Daryll introduces himself to her. Thinking he may know something about the crime, Tony pursues him, and in order to keep seeing her, he pretends that he does. As the two of them play this game, the killers are watching, assuming that Daryll and Tony both know more about the crime than they do.",56
5735,"A collection of death scenes, ranging from TV-material to home-made super-8 movies. The common factor is death by some means.",41
5736,"The third installment of the infamous ""is it real or fake?"" mondo series sets its sights primarily on serial killers, with lengthy reenactments of police investigations of bodies being found in dumpsters, and a staged courtroom sequence.",33
5741,"Madame Jouve, the narrator, tells the tragedy of Bernard and Mathilde. Bernard was living happily with his wife Arlette and his son Thomas. One day, a couple, Philippe and Mathilde Bauchard, moves into the next house. This is the accidental reunion of Bernard and Mathilde, who had a passionate love affair years ago. The relationship revives... A somber study of human feelings.",71
5742,"For the first time in history a woman is appointed to the U.S. Supreme Court, where she becomes a friendly rival to a liberal associate.",65
5745,"Three middle-aged wealthy couples take vacations together in Spring, Summer, Autumn and Winter. Along the way we are treated to mid-life, marital, parental and other crises.",63
5746,"As a lone spaceship proceeds on its long voyage across space, the crew are surprised to encounter a strange pyramid form. Surprise turns to horror as one by one, they discover that their darkest nightmares are all starting to become real. The pyramid has to be behind it all somehow, but how can they save themselves from its influence?",53
5749,"Four successful elderly gentlemen, members of the Chowder Society, share a gruesome, 50-year-old secret. When one of Edward Wanderley's twin sons dies in a bizarre accident, the group begins to see a pattern of frightening events developing.",60
5755,"Virginia is proud that she belongs to a clique. The best students at a private school. But before her 18th birthday, a gruesome set of murders take place and her friends are the ones who are falling prey. Could it be her? She suffers from blackouts due to a freak accident one year earlier. We soon learn the truth behind her accident and what is going on...",60
5764,"Plastic surgeon Larry Roberts performs a series of minor alterations on a group of models who are seeking perfection. The operations are a resounding success. But when someone starts killing his beautiful patients, Dr. Roberts becomes suspicious and starts investigating. What he uncovers are the mysterious - and perhaps murderous - activities of a high-tech computer company called Digital Matrix.",61
5767,"The main character, nicknamed ""Teddy Bear"" by his friends and acquaintances, is a manager of a sports club in Poland. One day he is detained at the border just as his sport team is off to a tournament. It appears that somebody has torn out a few pages from his passport. It occurs to him that perhaps his ex-wife has done it in order to get her hands on their joint account in a London bank. Therefore, he has to get to London as soon as possible in order to transfer the money to a different bank. The solution is taking part in a movie, made by his friend. The script requires a double role, thus the search for another actor is announced. The double has to apply for the passport, and that is solved through a girlfriend who agrees to play the dope's new fiancée. At the engagement party he is slipped a drug, and Teddy Bear runs off to the airport with the false passport. On the plane, however, he meets his ex-wife...",80
5768,"Jealous, harried air traffic controller Max Fielder, recently dumped by his girlfriend, comes into contact with nuclear waste and is granted the power of telekinesis, which he uses to not only win her back, but to gain a little revenge.",55
5771,"Twenty years ago in the sleepy mining town of Valentine Bluffs, a fatal mining disaster occurred on Valentine's Day while some of the crew was decorating for a party. The sole survivor of the accident killed the remaining crewmembers and warned the town not to celebrate Valentine's Day again. When a group of teenagers decides to defy that order, a murderous maniac in mining gear begins dispatching townsfolk in bloody and creative ways.",65
5772,"Wallace Shawn and Andre Gregory, apparently playing themselves, share their lives over the course of an evening meal at a restaurant.",76
5773,"One man's quiet suburban life takes a sickening lurch for the worse when a young couple move into the deserted house next door. From the word go it is obvious these are not the quiet professional types who *should* be living in such a nice street. As more and more unbelievable events unfold, our hero starts to question his own sanity... and those of his family.",57
5779,"A scuba diving instructor, her biochemist boyfriend, and her police chief ex-husband try to link a series of bizarre deaths to a mutant strain of piranha fish whose lair is a sunken freighter ship off a Caribbean island resort.",43
5780,A suburban Baltimore housewife's life is upended when her husband reveals he's been serially unfaithful and her teenage children go wayward. Then she meets a handsome stranger...,68
5784,"After discovering a passenger ship missing since 1962 floating adrift on the Bering Sea, salvagers claim the vessel as their own. Once they begin towing the ghost ship towards harbor, a series of bizarre occurrences happen and the group becomes trapped inside the ship, which they soon learn is inhabited by a demonic creature.",59
5785,"Johnny Knoxville and his band of maniacs perform a variety of stunts and gross-out gags on the big screen for the first time. They wander around Japan in panda outfits, wreak havoc on a once civilized golf course, they even do stunts involving LIVE alligators, and so on.",63
5786,"Ace is an impressionable young man working for a dry cleaning business. His friend, drug dealer Mitch goes to prison. In an unrelated incident, he finds some cocaine in a pants pocket. Soon, Ace finds himself dealing cocaine for Lulu. Via lucky breaks and solid interpersonal skills, Ace moves to the top of the Harlem drug world. Of course, unfaithful employees and/or rivals conspire to bring about Ace's fall.",69
5787,"Regina meets charming Joshua while vacationing in Martinique, as she contemplates ending her whirlwind marriage to enigmatic Charlie. Upon her return to Paris, she finds that both her apartment and her bank account have been emptied, and her husband has been murdered. The more Reggie learns, the more she realizes the scope of the puzzle which she must solve to protect herself from ever-increasing danger.",49
5788,"Penny works at a supermarket and Phil is a gentle taxi-driver. Penny’s love for Phil has run dry and they lead joyless lives with their two children, Rachel, a cleaner, and Rory, who is unemployed and aggressive.",71
5791,"A biography of artist Frida Kahlo, who channeled the pain of a crippling injury and her tempestuous marriage into her work.",74
5792,"A smooth-talking ad executive attributes his remarkable success with women to his ability to manipulate their emotions from the moment he first meets them. When his teenage nephew drops in for a visit, he soon learns that his approach isn't as foolproof as he thought when he attempts to teach the boy how to pick up women.",62
5796,"Sir James Bond is called back out of retirement to stop SMERSH. In order to trick SMERSH, James thinks up the ultimate plan - that every agent will be named 'James Bond'. One of the Bonds, whose real name is Evelyn Tremble is sent to take on Le Chiffre in a game of baccarat, but all the Bonds get more than they can handle.",53
5796,"Sir James Bond is called back out of retirement to stop SMERSH. In order to trick SMERSH, James thinks up the ultimate plan - that every agent will be named 'James Bond'. One of the Bonds, whose real name is Evelyn Tremble is sent to take on Le Chiffre in a game of baccarat, but all the Bonds get more than they can handle.",53
5797,"An adaptation of Angela Carter's fairy tales. Young Rosaleen dreams of a village in the dark woods, where Granny tells her cautionary tales in which innocent maidens are tempted by wolves who are hairy on the inside. As Rosaleen grows into womanhood, will the wolves come for her too?",64
5799,"Based on Leon Uris' novel, this historical epic provides a dramatic backstory to the creation of the state of Israel in 1948, in the aftermath of World War II. Ari Ben Canaan, a passionate member of the Jewish paramilitary group Haganah, attempts to transport 600 Jewish refugees on a dangerous voyage from Cyprus to Palestine on a ship named the Exodus. He faces obstruction from British forces, who will not grant the ship passage to its destination.",67
5801,"When a Soviet submarine gets stuck on a sandbar off the coast of a New England island, its commander orders his second-in-command, Lieutenant Rozanov, to get them moving again before there is an international incident. Rozanov seeks assistance from the island locals, including the police chief and a vacationing television writer, while trying to allay their fears of a Communist invasion by claiming he and his crew are Norwegian sailors.",62
5802,"A mischievous, adventuresome fourteen-year-old girl and her best friend begin following an eccentric concert pianist around New York City after she develops a crush on him.",57
5803,"When the Switchblade, the most sophisticated prototype stealth fighter created yet, is stolen from the U.S. government, one of the United States' top spies, Alex Scott, is called to action. What he doesn't expect is to get teamed up with a cocky civilian, World Class Boxing Champion Kelly Robinson, on a dangerous top secret espionage mission. Their assignment: using equal parts skill and humor, catch Arnold Gundars, one of the world's most successful arms dealers.",54
5804,"Better watch out! The big guy in red is coming to town once again. This time, Scott Calvin -- also known as Santa Claus -- finds out there's an obscure clause in his contract requiring him to take on a wife. He has to leave the North Pole to fulfill his obligations, or else he'll be forced to give up his Yuletide gig.",59
5809,"A $10-million diamond rip-off, a stolen identity, a new life married to a diplomat. Laure Ash has risked big, won big. But then a tabloid shutterbug snaps her picture in Paris, and suddenly, enemies from Laure's secret past know who and where she is. And they all want their share of the diamond heist. Or her life. Or both.",62
5810,"For Jimmy Smith, Jr., life is a daily fight just to keep hope alive. Feeding his dreams in Detroit's vibrant music scene, Jimmy wages an extraordinary personal struggle to find his own voice - and earn a place in a world where rhymes rule, legends are born and every moment… is another chance.",71
5812,"In 1950s Connecticut, a housewife faces a marital crisis and mounting racial tensions in the outside world.",70
5816,"Cars fly, trees fight back, and a mysterious house-elf comes to warn Harry Potter at the start of his second year at Hogwarts. Adventure and danger await when bloody writing on a wall announces: The Chamber Of Secrets Has Been Opened. To save Hogwarts will require all of Harry, Ron and Hermione’s magical abilities and courage.",77
5817,"Interrogated by a customs officer, a young man recounts how his life was changed during the making of a film about the Armenian genocide.",63
5818,"Sent to Mexico to help take care of aging Father Benito, young Father Amaro faces a moral challenge when he meets a 16-year-old girl who he starts an affair with. Likewise, the girl's mother had been having an affair with Father Benito. Father Amaro must choose between a holy or sinful life.",66
5820,"In 1959, Berry Gordy Jr. gathered the best musicians from Detroit's thriving jazz and blues scene to begin cutting songs for his new record company. Over a fourteen year period they were the heartbeat on every hit from Motown's Detroit era. By the end of their phenomenal run, this unheralded group of musicians had played on more number ones hits than the Beach Boys, the Rolling Stones, Elvis and the Beatles combined - which makes them the greatest hit machine in the history of popular music. They called themselves the Funk Brothers. Forty-one years after they played their first note on a Motown record and three decades since they were all together, the Funk Brothers reunited back in Detroit to play their music and tell their unforgettable story, with the help of archival footage, still photos, narration, interviews, re-creation scenes, 20 Motown master tracks, and twelve new live performances of Motown classics with the Brothers backing up contemporary performers.",72
5826,"Lt. Col. Kirby Yorke is posted on the Texas frontier to defend settlers against depredations of marauding Apaches. Col. Yorke is under considerable stress by a serious shortage of troops of his command. Tension is added when Yorke's son (whom he hasn't seen in fifteen years), Trooper Jeff Yorke, is one of 18 recruits sent to the regiment.",69
5828,"In New South Wales, Jared surfs with his mates and has a first girl. He hosts a beach party for his older pal, Ricko, and witnesses four of his mates gang-rape a 15 year old. He does nothing, and the next day, she's found murdered. At school, the boys and the girls react: the girls with anger at the perpetrators, the boys with jeering at the dead girl's morality. The students' parents have their own responses. Jared retreats into angry silence, disgusted that he did nothing to help the dead girl. Meanwhile, his mother wants to talk to him about her impending cancer surgery, the police want to know what he saw, and his friend Ricko wants an alibi. Jared's cracking under the pressure.",64
5829,"A decade ago, curler Chris Cutterdisappeared suddenly on the verge of stardom, dropping his curling stones to the bottom of a lake and leaving his fiancée, Julie Foley, at the altar. But when his former coach dies, Cutter returns home for the funeral and attempts to fulfill the man's last wishes. The team is reunited under Cutter's estranged dad, Gordon — himself a former curling star — for a final attempt at glory.",52
5833,"A squad of British soldiers on training in the lonesome Scottish wilderness find a wounded Special Forces captain and the remains of his team. As they encounter zoologist Megan, it turns out that werewolves are active in the region. They have to prepare for some action as there will be a full moon tonight...",67
5836,An Italian socialite on the run signs on as housekeeper for a widower with three children.,64
5838,"Bored with the limited and tedious nature of provincial life in 19th-century France, the fierce and sensual Emma Bovary finds herself in calamitous debt and pursues scandalous sexual liaisons with absolute abandon. However, when her volatile lifestyle catches up to her, the lives of everyone around her are endangered.",63
5839,"French adaptation of Marcel Pagnol's memoirs of his childhood in the countryside, early in the century.",74
5840,"My Mother's Castle (Le chateau de ma mere) is a sequel and companion piece to My Father's Glory (La Gloire de Mon Pere), both based on the childhood recollections of Marcel Pagnol.  Like its predecessor, the movie explores the adventures of the young Marcel during his summers at the family summer home in Provence.",72
5841,"In this sequel to the 1980 classic, two children are stranded on a beautiful island in the South Pacific. With no adults to guide them, the two make a simple life together and eventually become tanned teenagers in love.",61
5843,"After federal agents arrest a drug czar and put him on trial, the cartel leader's vicious son storms a prep school and takes its students hostage. They rebel against the armed intruders and try to take back their academy by any means necessary.",64
5847,"A young black pianist becomes embroiled in the lives of an upper-class white family set among the racial tensions, infidelity, violence, and other nostalgic events in early 1900s New York City.",71
5849,"Gaetano, giovane napoletano, decide di lasciare casa, lavoro ed amici, per cercare altri momenti di vita e conoscere altre persone. Arriva a Firenze, a casa della zia. In un ambulatorio, dove capita per caso, conosce Marta e se ne innammora. Dopo una serie di divertenti situazioni (un vecchio amico dalla parlantina inarrestabile arriva da Napoli; la matura zia ed il suo attempato amante; un giovane prete Americano che vuole coinvolgerlo per forza nelle sue visite evangeliche; l'incontro con Riccardino, un giovane frustrato da una madre oppressiva; il padre che aspetta il miracolo della ricrescita di una mano amputata; etc.) Gaetano decide di restare a Firenze e di fare da padre al figlio che Marta aspetta, anche se la ragazza non vuole rivelare con esattezza il nome del padre.",76
5853,"After a man with extraordinary—and frighteningly destructive—telepathic abilities is nabbed by agents from a mysterious rogue corporation, he discovers he is far from the only possessor of such strange powers, and that some of the other “scanners” have their minds set on world domination, while others are trying to stop them.",67
5856,"A young man grows up in Sarajevo in the 1960s, under the shadow of his good, but ailing father, and gets attracted by the world of small-time criminals.",75
5863,A junior executive is ordered to boost output in the hometown brewery where his old friends work.,54
5867,"Frank is an expert professional safecracker, specialized in high-profile diamond heists. He plans to use his ill-gotten income to retire from crime and build a nice life for himself complete with a home, wife and kids. To accelerate the process, he signs on with a top gangster for a big score.",71
5872,"James Bond is sent to investigate the connection between a North Korean terrorist and a diamond mogul, who is funding the development of an international space weapon.",60
5874,"Craig and his cousin Day Day have finally moved out of their parents' houses and into their own crib, working nights at a local mall as security guards. When their house is robbed on Christmas Eve they set out to track down the culprit.",63
5878,Two men share an odd friendship while they care for two women who are both in deep comas.,76
5879,"Davey Stone, a 33-year old party animal, finds himself in trouble with the law after his wild ways go too far.",52
5880,"While filming an advertisement, some extreme sports enthusiasts unwittingly stop a group of terrorists.",48
5881,A troubled psychologist is sent to investigate the crew of an isolated research station orbiting a bizarre planet.,59
5882,"When space galleon cabin boy Jim Hawkins discovers a map to an intergalactic ""loot of a thousand worlds,"" a cyborg cook named John Silver teaches him to battle supernovas and space storms on their journey to find treasure.",75
5883,"After witnessing a horrific and traumatic event, Julia Lund, a graduate student in psychology, gradually comes to the realization that everything which scared her as a child could be real. And what's worse, it might be coming back to get her..",49
5884,"Riding around on their motorbikes, a gang of tough women bikers are the only thing that stands between a crowd of zombies, which have been accidentally let out of their secure cave, and those still alive in the town.",43
5888,"Danila goes to his successful brother, Victor, in Petersburg to start a new life. Unknown to Danila, Victor is a contract killer, but is in hiding after asking for too much money to assassinate a Chechen mob boss. To avoid exposure, Victor convinces Danila to kill the boss instead.",76
5889,"In the town of Bryakhimov, noble but poor widow Harita Ignatyevna Ogudalova seeks to arrange marriages for her three daughters. She maintains an “open house”, hoping to attract gentlemen well-off enough to marry a dowry-less girl for love.",74
5890,"When his mother, who has sheltered him his entire 40 years, dies, Elling, a sensitive, would-be poet, is sent to live in a state institution. There he meets Kjell Bjarne, a gentle giant and female-obsessed virgin in his 40s. After two years, the men are released and provided with a state-funded apartment and stipend with the hope they will be able to live on their own.",71
5891,"After a young writer is brutally gang-raped and left for dead by four men, she systematically hunts them down one by one to exact a terrible vengeance.",60
5893,"Looking to escape her unhappy marriage, villainous femme fatale Bridget Gregory convinces her husband, Clay, to sell cocaine, then steals the profits and runs out on him. She stops in a small town en route to Chicago, where she ensnares her next conquest, insurance man Mike Swale. After getting a job at his insurance company, Bridget convinces Mike to run a scam -- but things take a deadly turn when she recruits him to help get rid of her husband.",68
5899,"In 1879, during the Anglo-Zulu War, man-of-the-people Lt. Chard and snooty Lt. Bromhead are in charge of defending the isolated and vastly outnumbered Natal outpost of Rorke's Drift from tribal hordes.",74
5899,"In 1879, during the Anglo-Zulu War, man-of-the-people Lt. Chard and snooty Lt. Bromhead are in charge of defending the isolated and vastly outnumbered Natal outpost of Rorke's Drift from tribal hordes.",74
5900,"The mafia's Paul Vitti is back in prison and will need some serious counseling when he gets out. Naturally, he returns to his analyst Dr. Ben Sobel for help and finds that Sobel needs some serious help himself as he has inherited the family practice, as well as an excess stock of stress.",58
5901,A big time drug dealer Victor Rosa is looking to get out of the game and sees his chance with a big deal with a new friend who happens to be a Wall St. stockbroker. Thinking this will be his chance to go out on top Victor soon finds out that he has been double crossed and his last option is to get revenge.,60
5902,"Nicolas Cage is Charlie Kaufman, a confused L.A. screenwriter overwhelmed by feelings of inadequacy, sexual frustration, self-loathing, and by the screenwriting ambitions of his freeloading twin brother Donald. While struggling to adapt ""The Orchid Thief,"" by Susan Orlean, Kaufman's life spins from pathetic to bizarre. The lives of Kaufman, Orlean's book, become strangely intertwined as each one's search for passion collides with the others'.",74
5903,"In a dystopian future, a totalitarian regime maintains peace by subduing the populace with a drug, and displays of emotion are punishable by death. A man in charge of enforcing the law rises to overthrow the system.",70
